country_id,university_id,university_name,city,current_programmes,target_programmes,programmes_to_add,official_website,source_url,expansion_status
country_th,uni_th_010,Asian Institute of Technology,Pathum Thani,0,3,3,https://ait.ac.th/,https://ait.ac.th/study/masters-degree-programs/,PENDING
country_th,uni_th_011,Mae Fah Luang University,Chiang Rai,0,3,3,https://en.mfu.ac.th/,https://en.mfu.ac.th/admission/admission-guide.html,PENDING
country_th,uni_th_012,Burapha University,Chon Buri,0,3,3,https://www.buu.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_013,Srinakharinwirot University,Bangkok,0,3,3,https://www.swu.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_014,Silpakorn University,Nakhon Pathom,0,3,3,https://www.su.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_015,Naresuan University,Phitsanulok,0,3,3,https://www.nu.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_016,University of Phayao,Phayao,0,3,3,https://www.up.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_017,Walailak University,Nakhon Si Thammarat,0,3,3,https://www.wu.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_018,Suranaree University of Technology,Nakhon Ratchasima,0,3,3,https://www.sut.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_019,Maejo University,Chiang Mai,0,3,3,https://www.mju.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_020,Nakhon Phanom University,Nakhon Phanom,0,3,3,https://www.npu.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_021,Ubon Ratchathani University,Ubon Ratchathani,0,3,3,https://www.ubu.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_022,Sukhothai Thammathirat Open University,Nonthaburi,0,3,3,https://www.stou.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_023,Ramkhamhaeng University,Bangkok,0,3,3,https://www.ru.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_024,National Institute of Development Administration,Bangkok,0,3,3,https://www.nida.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_025,King Mongkut's University of Technology North Bangkok,Bangkok,0,3,3,https://www.kmutnb.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_026,Rajamangala University of Technology Thanyaburi,Pathum Thani,0,3,3,https://www.rmutt.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_027,Rajamangala University of Technology Suvarnabhumi,Ayutthaya,0,3,3,https://www.rmutsb.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_028,Rajamangala University of Technology Rattanakosin,Nakhon Pathom,0,3,3,https://www.rmutr.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_029,Rajamangala University of Technology Phra Nakhon,Bangkok,0,3,3,https://www.rmutp.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_030,Rajamangala University of Technology Krungthep,Bangkok,0,3,3,https://www.rmutk.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_031,Rajamangala University of Technology Srivijaya,Songkhla,0,3,3,https://www.rmutsv.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_032,Rajamangala University of Technology Isan,Nakhon Ratchasima,0,3,3,https://www.rmuti.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_033,Rajamangala University of Technology Lanna,Chiang Mai,0,3,3,https://www.rmutl.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_034,Rajamangala University of Technology Tawan-ok,Chon Buri,0,3,3,https://www.rmutto.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_035,Suan Sunandha Rajabhat University,Bangkok,0,3,3,https://ssru.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_036,Phranakhon Rajabhat University,Bangkok,0,3,3,https://www.pnru.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_037,Chiang Mai Rajabhat University,Chiang Mai,0,3,3,https://www.cmru.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_038,Nakhon Ratchasima Rajabhat University,Nakhon Ratchasima,0,3,3,https://www.nrru.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_039,Phuket Rajabhat University,Phuket,0,3,3,https://www.pkru.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_th,uni_th_040,Suratthani Rajabhat University,Surat Thani,0,3,3,https://www.sru.ac.th/,https://www.ops.go.th/en/inter-about-ops-mhesi/higher-education/download/5271/5708/16,PENDING
country_tl,uni_tl_001,Universidade Nacional Timor Lorosa'e,Dili,0,3,3,https://untl.edu.tl/,https://untl.edu.tl/,PENDING
country_tl,uni_tl_002,Dili Institute of Technology,Dili,0,3,3,https://dit.edu.tl/,https://dit.edu.tl/Page-welcome-to-dit.html,PENDING
country_tl,uni_tl_003,Universidade da Paz,Dili,0,3,3,https://unpaz.tl/,https://unpaz.tl/,PENDING
country_tl,uni_tl_004,Universidade Oriental Timor Lorosa'e,Dili,0,3,3,https://unital.edu.tl/,https://unital.edu.tl/,PENDING
country_tl,uni_tl_005,Universidade de Dili,Dili,0,3,3,https://undil.tl/,https://undil.tl/,PENDING
country_tl,uni_tl_006,Universidade Catolica Timorense,Dili,0,3,3,https://uct.edu.tl/,https://uct.edu.tl/,PENDING
country_tw,uni_tw_001,National Taiwan University,Taipei,0,3,3,http://www.ntu.edu.tw/english/,http://www.ntu.edu.tw/english/,PENDING
country_tw,uni_tw_002,National Tsing Hua University,Hsinchu,0,3,3,http://www.nthu.edu.tw/english/,http://www.nthu.edu.tw/english/,PENDING
country_tw,uni_tw_003,National Yang Ming Chiao Tung University,Hsinchu,0,3,3,https://www.nycu.edu.tw/,https://www.nycu.edu.tw/,PENDING
country_tw,uni_tw_004,National Cheng Kung University,Tainan City,0,3,3,http://web.ncku.edu.tw/bin/home.php,http://web.ncku.edu.tw/bin/home.php,PENDING
country_tw,uni_tw_005,National Taiwan University of Science and Technology,Taipei,0,3,3,http://www.ntust.edu.tw/home.php?Lang=en,http://www.ntust.edu.tw/home.php?Lang=en,PENDING
country_tw,uni_tw_006,National Chengchi University,Taipei,0,3,3,https://www.nccu.edu.tw/index.php?Lang=en,https://www.nccu.edu.tw/p/426-1000-80.php?Lang=en,PENDING
country_tw,uni_tw_007,National Central University,Taoyuan,0,3,3,https://www.ncu.edu.tw/?Lang=en,https://cis.ncu.edu.tw/admissions/,PENDING
country_tw,uni_tw_008,National Chung Hsing University,Taichung,0,3,3,https://www.nchu.edu.tw/en-index,https://www.nchu.edu.tw/en-index,PENDING
country_tw,uni_tw_009,National Taiwan Normal University,Taipei,0,3,3,https://en.ntnu.edu.tw/,https://en.ntnu.edu.tw/admissions.php,PENDING
country_tw,uni_tw_010,National Taipei University of Technology,Taipei,0,3,3,https://www-en.ntut.edu.tw/,https://oia.ntut.edu.tw/p/412-1032-13828.php?Lang=en,PENDING
country_tw,uni_tw_011,Tamkang University,New Taipei City,0,3,3,https://english.tku.edu.tw/,https://english.tku.edu.tw/studyintku.asp,PENDING
country_tw,uni_tw_012,National Sun Yat-sen University,Kaohsiung,0,3,3,https://www.nsysu.edu.tw/?Lang=en,https://www.studyintaiwan.org/how-to-apply/school,PENDING
country_tw,uni_tw_013,National Chung Cheng University,Chiayi,0,3,3,https://www.ccu.edu.tw/,https://www.studyintaiwan.org/how-to-apply/school,PENDING
country_tw,uni_tw_014,National Taiwan Ocean University,Keelung,0,3,3,https://www.ntou.edu.tw/,https://www.studyintaiwan.org/how-to-apply/school,PENDING
country_tw,uni_tw_015,National Dong Hwa University,Hualien,0,3,3,https://www.ndhu.edu.tw/,https://www.studyintaiwan.org/how-to-apply/school,PENDING
country_tw,uni_tw_016,National University of Kaohsiung,Kaohsiung,0,3,3,https://www.nuk.edu.tw/?Lang=en,https://www.studyintaiwan.org/how-to-apply/school,PENDING
country_tw,uni_tw_017,National Kaohsiung University of Science and Technology,Kaohsiung,0,3,3,https://eng.nkust.edu.tw/,https://www.studyintaiwan.org/how-to-apply/school,PENDING
country_tw,uni_tw_018,National Yunlin University of Science and Technology,Douliu,0,3,3,https://www.yuntech.edu.tw/,https://www.studyintaiwan.org/how-to-apply/school,PENDING
country_tw,uni_tw_019,National Pingtung University of Science and Technology,Pingtung,0,3,3,https://wp.npust.edu.tw/en/,https://www.studyintaiwan.org/how-to-apply/school,PENDING
country_tw,uni_tw_020,National United University,Miaoli,0,3,3,https://www.nuu.edu.tw/index.php?Lang=en,https://www.studyintaiwan.org/how-to-apply/school,PENDING
country_tw,uni_tw_021,National Taipei University,New Taipei City,0,3,3,https://new.ntpu.edu.tw/,https://www.studyintaiwan.org/how-to-apply/school,PENDING
country_tw,uni_tw_022,Fu Jen Catholic University,New Taipei City,0,3,3,https://www.fju.edu.tw/,https://www.studyintaiwan.org/how-to-apply/school,PENDING
country_tw,uni_tw_023,Feng Chia University,Taichung,0,3,3,https://www.fcu.edu.tw/en/,https://www.studyintaiwan.org/how-to-apply/school,PENDING
country_tw,uni_tw_024,Tunghai University,Taichung,0,3,3,https://eng.thu.edu.tw/,https://www.studyintaiwan.org/how-to-apply/school,PENDING
country_tw,uni_tw_025,Soochow University,Taipei,0,3,3,https://www-en.scu.edu.tw/,https://www.studyintaiwan.org/how-to-apply/school,PENDING
country_tw,uni_tw_026,Taipei Medical University,Taipei,0,3,3,https://www.tmu.edu.tw/,https://www.studyintaiwan.org/how-to-apply/school,PENDING
country_tw,uni_tw_027,China Medical University,Taichung,0,3,3,https://www.cmu.edu.tw/,https://www.studyintaiwan.org/how-to-apply/school,PENDING
country_tw,uni_tw_028,Chang Gung University,Taoyuan,0,3,3,https://www.cgu.edu.tw/,https://www.studyintaiwan.org/how-to-apply/school,PENDING
country_tw,uni_tw_029,Yuan Ze University,Taoyuan,0,3,3,https://www.yzu.edu.tw/index.php/en-us/,https://www.studyintaiwan.org/how-to-apply/school,PENDING
country_tw,uni_tw_030,Chung Yuan Christian University,Taoyuan,0,3,3,https://www.cycu.edu.tw/eng/,https://www.studyintaiwan.org/how-to-apply/school,PENDING
country_vn,uni_vn_001,"Vietnam National University, Hanoi",Hanoi,0,3,3,https://en.vnu.edu.vn/,https://en.vnu.edu.vn/a-brief-introduction-post36705.html,PENDING
country_vn,uni_vn_002,Vietnam National University Ho Chi Minh City,Ho Chi Minh City,0,3,3,https://vnuhcm.edu.vn/en/,https://vnuhcm.edu.vn/en/,PENDING
country_vn,uni_vn_003,Hanoi University of Science and Technology,Hanoi,0,3,3,https://hust.edu.vn/,https://ts.hust.edu.vn/en/tin-tuc/ve-dai-hoc-bach-khoa-ha-noi,PENDING
country_vn,uni_vn_004,Ton Duc Thang University,Ho Chi Minh City,0,3,3,https://tdtu.edu.vn/en,https://tdtu.edu.vn/en,PENDING
country_vn,uni_vn_005,University of Economics Ho Chi Minh City,Ho Chi Minh City,0,3,3,https://ueh.edu.vn/en/,https://ueh.edu.vn/en/about-us/overview/history/,PENDING
country_vn,uni_vn_006,Can Tho University,Can Tho,0,3,3,https://en.ctu.edu.vn/,https://en.ctu.edu.vn/,PENDING
country_vn,uni_vn_007,The University of Danang,Da Nang,0,3,3,https://www.udn.vn/english,https://www.udn.vn/english,PENDING
country_vn,uni_vn_008,Foreign Trade University,Hanoi,0,3,3,https://ftu.edu.vn/,https://ftu.edu.vn/,PENDING
country_vn,uni_vn_009,Duy Tan University,Da Nang,0,3,3,https://duytan.edu.vn/,https://duytan.edu.vn/,PENDING
country_vn,uni_vn_010,National Economics University,Hanoi,0,3,3,https://en.neu.edu.vn/,https://en.neu.edu.vn/,PENDING
country_vn,uni_vn_011,Vietnam National University of Agriculture,Hanoi,0,3,3,https://vnua.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_012,Thuyloi University,Hanoi,0,3,3,https://www.tlu.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_013,University of Transport and Communications,Hanoi,0,3,3,https://www.utc.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_014,Hanoi University of Civil Engineering,Hanoi,0,3,3,https://huce.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_015,Hanoi University,Hanoi,0,3,3,https://www.hanu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_016,Hanoi National University of Education,Hanoi,0,3,3,https://hnue.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_017,Hanoi Medical University,Hanoi,0,3,3,https://hmu.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_018,Hanoi University of Pharmacy,Hanoi,0,3,3,https://www.hup.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_019,Posts and Telecommunications Institute of Technology,Hanoi,0,3,3,https://ptit.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_020,Electric Power University,Hanoi,0,3,3,https://epu.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_021,Hanoi University of Mining and Geology,Hanoi,0,3,3,https://humg.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_022,Thuongmai University,Hanoi,0,3,3,https://tmu.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_023,Banking Academy of Vietnam,Hanoi,0,3,3,https://hvnh.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_024,Academy of Finance,Hanoi,0,3,3,https://hvtc.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_025,Phenikaa University,Hanoi,0,3,3,https://phenikaa-uni.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_026,FPT University,Hanoi,0,3,3,https://daihoc.fpt.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_027,VinUniversity,Hanoi,0,3,3,https://vinuni.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_028,Thai Nguyen University,Thai Nguyen,0,3,3,https://tnu.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_029,Vinh University,Vinh,0,3,3,https://vinhuni.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_030,Hue University,Hue,0,3,3,https://hueuni.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_031,Quy Nhon University,Quy Nhon,0,3,3,https://www.qnu.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_032,Nha Trang University,Nha Trang,0,3,3,https://www.ntu.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_033,Dalat University,Da Lat,0,3,3,https://dlu.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_034,Ho Chi Minh City Open University,Ho Chi Minh City,0,3,3,https://ou.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_035,Ho Chi Minh City University of Technology and Education,Ho Chi Minh City,0,3,3,https://hcmute.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_036,Industrial University of Ho Chi Minh City,Ho Chi Minh City,0,3,3,https://iuh.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_037,University of Finance - Marketing,Ho Chi Minh City,0,3,3,https://ufm.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_038,Nong Lam University Ho Chi Minh City,Ho Chi Minh City,0,3,3,https://hcmuaf.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_039,Ho Chi Minh City University of Law,Ho Chi Minh City,0,3,3,https://www.hcmulaw.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_040,University of Medicine and Pharmacy at Ho Chi Minh City,Ho Chi Minh City,0,3,3,https://ump.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_041,Saigon University,Ho Chi Minh City,0,3,3,https://sgu.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_042,Van Lang University,Ho Chi Minh City,0,3,3,https://www.vlu.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_043,Hoa Sen University,Ho Chi Minh City,0,3,3,https://www.hoasen.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_044,Nguyen Tat Thanh University,Ho Chi Minh City,0,3,3,https://ntt.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_045,Ho Chi Minh City University of Technology,Ho Chi Minh City,0,3,3,https://www.hutech.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_046,Ho Chi Minh University of Banking,Ho Chi Minh City,0,3,3,https://hub.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_047,Ho Chi Minh City University of Foreign Languages and Information Technology,Ho Chi Minh City,0,3,3,https://huflit.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_048,Tra Vinh University,Tra Vinh,0,3,3,https://www.tvu.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_049,Dong Thap University,Cao Lanh,0,3,3,https://www.dthu.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
country_vn,uni_vn_050,Can Tho University of Medicine and Pharmacy,Can Tho,0,3,3,https://www.ctump.edu.vn/,https://moet.gov.vn/co-so-giao-duc/danh-sach-cac-co-so-giao-duc,PENDING
